NMFS_DNA_ID	GENOTYPE_NUMBER	BOX_ID	BOX_POSITION	SAMPLE_ID	BATCH_ID	PROJECT_NAME	GENUS	SPECIES	LENGTH	WEIGHT	SEX	AGE	REPORTED_LIFE_STAGE	PHENOTYPE	HATCHERY_MARK	TAG_NUMBER	COLLECTION_DATE	ESTIMATED_DATE	PICKER	PICK_DATE	LEFTOVER_SAMPLE	SAMPLE_COMMENTS	NMFS_DNA_ID	STATE_F	COUNTY_F	WATERSHED	TRIB_1	TRIB_2	WATER_NAME	REACH_SITE	HATCHERY	STRAIN	LATITUDE_F	LONGITUDE_F	LOCATION_COMMENTS_F	Sample_ID	OmyY1	OmyY1	R18251	R18251	R23044	R23044	R30220	R30220	R34286	R34286	R38993	R38993	SH114448	SH114448	R000200	R000200	R033859	R033859	R09768	R09768	R12730	R12730	R24463	R24463	R00586	R00586	R19198	R19198	R23330	R23330	R30355	R30355	R34385	R34385	R39365	R39365	SH121006	SH121006	R018277	R018277	R03418	R03418	R10226	R10226	R13191	R13191	R24493	R24493	R12738	R12738	R19633	R19633	R23813	R23813	R30423	R30423	R34662	R34662	R40094	R40094	SH127236	SH127236	R02551	R02551	R03924	R03924	R10530	R10530	R16543	R16543	R26255	R26255	R13730	R13730	R19731	R19731	R24068	R24068	R30589	R30589	R35324	R35324	R40152	R40152	OMS00116	OMS00116	R02676	R02676	R04143	R04143	R11238	R11238	R19868	R19868	R27050	R27050	R14225	R14225	R21285	R21285	R24273	R24273	R30678	R30678	R37205	R37205	R40252	R40252	OMS00143	OMS00143	R02783	R02783	R04203	R04203	R11353	R11353	R19948	R19948	R30551	R30551	R14383	R14383	R21330	R21330	R24370	R24370	R33010	R33010	R37229	R37229	R40319	R40319	OMS00144	OMS00144	R02785	R02785	R04760	R04760	R11790	R11790	R20353	R20353	R32124	R32124	R14511	R14511	R21561	R21561	R28680	R28680	R33411	R33411	R37560	R37560	R40342	R40342	OMS00159	OMS00159	R03042	R03042	R04944	R04944	R12528	R12528	R21023	R21023	R32692	R32692	R14589	R14589	R22570	R22570	R30015	R30015	R33562	R33562	R38346	R38346	R40580	R40580	OMS00169	OMS00169	R03306	R03306	R08985	R08985	R12611	R12611	R22488	R22488	R36639	R36639
M083391	001	M846	1C	SP SH3	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083391	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083391_M846_1C	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	4	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	2	4	4	2	2	2	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	1	1	1	4	4	2	2	4	4	1	1	1	3	1	1	1	1	1	1	1	3	1	1	4	4	2	2	2	2	4	4	2	3	3	3	4	4	2	2	3	3	2	2	3	3	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	3	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	0	0	2	2	4	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083392	001	M846	1D	SP SH4	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083392	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083392_M846_1D	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	4	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	1	1	1	2	4	2	2	4	4	1	1	1	1	1	1	1	1	1	1	3	3	1	1	4	4	2	2	2	2	4	4	2	2	3	3	4	4	2	2	3	3	2	2	1	3	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083393	001	M846	1E	SP SH5	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083393	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083393_M846_1E	0	0	4	4	2	2	1	2	3	4	3	3	2	4	1	1	0	0	4	2	4	2	0	0	3	3	1	3	3	4	3	3	1	2	1	4	1	2	2	2	1	4	2	4	3	4	4	4	1	2	2	4	2	2	2	3	0	0	3	3	3	2	1	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	3	4	1	3	3	3	1	1	0	0	1	3	1	3	1	2	3	4	2	2	2	4	4	4	2	3	3	3	1	4	2	2	3	3	2	2	1	3	3	3	1	2	1	1	1	2	1	3	1	1	0	0	2	4	2	2	0	0	4	2	1	1	1	3	0	0	2	4	1	3	1	4	1	3	1	3	2	2	2	2	1	4	2	4	4	2	2	2	3	3	1	4	0	0	3	3	1	3	1	1	4	4	1	1	2	2	4	2	3	3	4	2	3	3
M083394	001	M846	1F	SP SH6	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083394	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083394_M846_1F	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	2	3	0	0	3	3	3	3	2	2	4	2	0	0	2	2	1	1	1	1	2	4	2	2	3	4	1	1	1	3	1	1	1	1	1	1	3	3	1	1	4	4	2	2	2	2	4	4	3	3	0	0	4	4	2	2	3	3	2	2	1	3	3	3	1	1	1	1	1	2	3	3	1	1	0	0	2	2	2	2	4	4	0	0	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083395	001	M846	1G	SPSH 7	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083395	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083395_M846_1G	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	3	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	2	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	3	4	1	1	1	3	1	1	1	1	1	1	3	3	1	1	4	4	2	2	2	2	1	4	2	3	3	3	4	4	2	2	3	3	2	2	3	3	3	3	1	1	1	1	1	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083396	001	M846	1H	SPSH 8	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083396	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083396_M846_1H	0	0	4	4	2	4	1	2	3	4	3	3	2	4	1	3	0	0	2	2	4	2	0	0	1	3	1	3	3	4	3	3	1	2	1	4	1	2	2	2	1	4	2	4	3	4	4	2	1	2	2	4	2	2	2	3	0	0	3	3	3	2	1	2	4	4	0	0	1	2	1	3	1	2	4	4	1	2	3	3	1	3	3	3	1	1	1	3	1	3	3	3	1	2	3	4	2	2	2	4	4	4	2	2	3	3	1	4	2	2	1	3	1	2	3	3	3	3	1	2	1	1	1	2	1	3	1	1	0	0	2	4	2	2	3	4	4	2	1	3	1	3	0	0	2	4	1	3	1	4	1	3	1	3	4	4	2	2	1	1	2	4	4	2	2	2	3	3	1	4	0	0	2	3	1	3	1	1	2	4	1	1	0	0	4	2	3	3	4	2	3	3
M083397	001	M846	2A	SPSH 9	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083397	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083397_M846_2A	0	0	4	4	2	2	1	1	4	4	0	0	4	4	1	1	0	0	4	4	2	2	0	0	3	3	3	3	4	4	3	3	2	2	4	4	0	0	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	2	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	4	4	1	1	1	3	1	1	1	1	1	1	1	3	1	1	4	4	2	2	0	0	4	4	2	3	3	3	4	4	0	0	3	3	2	2	1	3	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083398	001	M846	2B	SPSH 10	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083398	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083398_M846_2B	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	4	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	4	0	0	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	3	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	4	4	1	1	1	3	1	1	1	1	1	3	1	3	1	1	4	4	2	2	2	2	4	4	2	2	3	3	4	4	2	2	3	3	2	2	1	1	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	3	1	1	1	1	1	1	2	2	2	2	4	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083399	001	M846	2C	SPSH 11	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083399	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083399_M846_2C	0	0	4	4	2	2	1	2	3	4	3	3	2	4	1	3	0	0	2	2	4	2	0	0	3	3	1	3	3	4	3	3	1	2	1	4	1	2	2	2	1	4	2	4	3	4	4	4	1	1	2	2	2	2	3	3	0	0	3	3	3	2	1	2	4	4	0	0	2	2	1	3	1	1	2	4	2	2	4	4	1	3	3	3	1	1	1	3	1	3	3	3	1	2	3	4	2	2	2	4	4	4	2	2	3	3	1	4	2	2	3	3	2	2	1	3	3	3	1	2	1	1	1	2	1	3	1	1	0	0	2	4	2	2	3	4	0	0	1	1	1	3	0	0	2	4	1	3	1	4	1	3	1	3	2	2	2	2	1	1	2	4	4	2	2	3	3	3	1	4	0	0	3	3	1	3	1	1	4	4	1	1	2	2	4	2	3	3	4	2	3	3
M083400	001	M846	2D	SPSH 12	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083400	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083400_M846_2D	0	0	4	4	2	2	1	2	3	4	3	3	2	4	1	1	0	0	2	2	4	2	0	0	1	3	1	3	3	4	3	3	1	2	1	4	1	2	2	2	1	4	2	4	3	4	4	2	1	1	2	4	2	2	3	3	0	0	3	3	3	2	1	2	4	4	0	0	1	2	1	3	1	2	4	4	1	2	4	4	1	3	3	3	1	1	0	0	1	3	1	3	1	2	0	0	2	2	2	4	4	4	2	2	3	3	0	0	2	2	0	0	0	0	1	3	1	3	1	2	1	1	1	2	1	3	1	1	0	0	2	2	2	2	0	0	4	2	1	1	1	3	0	0	2	4	0	0	1	4	1	3	0	0	2	4	2	2	1	4	2	4	4	2	2	2	3	3	1	4	0	0	2	3	1	3	1	1	0	0	1	1	2	2	4	2	3	3	0	0	3	3
M083401	001	M846	2E	SPSH 13	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083401	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083401_M846_2E	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	1	3	3	3	4	4	3	4	2	2	4	4	0	0	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	3	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	3	4	1	1	1	3	1	1	1	1	1	1	3	3	1	1	4	4	2	2	0	0	4	4	2	3	3	3	4	4	2	2	3	3	2	2	1	3	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083402	001	M846	2F	SPSH 14	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083402	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083402_M846_2F	0	0	2	4	2	4	1	1	4	4	0	0	2	4	1	1	0	0	2	2	4	2	0	0	1	3	1	3	3	4	3	3	1	2	1	4	1	2	2	2	1	4	2	4	3	4	4	4	1	1	2	4	2	2	3	3	0	0	3	3	3	2	1	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	3	4	1	3	3	3	1	1	0	0	1	3	3	3	1	2	3	4	2	2	2	4	4	4	2	2	3	3	0	0	2	2	3	3	2	2	1	3	3	3	1	2	1	1	1	2	1	3	1	1	0	0	2	2	2	2	0	0	4	2	1	1	1	3	0	0	2	4	0	0	1	4	1	3	1	3	2	2	2	2	1	4	2	4	4	2	2	3	3	3	1	4	0	0	3	3	1	3	1	1	4	4	1	1	2	2	4	2	3	3	0	0	3	3
M083403	001	M846	2G	SPSH 15	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083403	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083403_M846_2G	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	2	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	3	1	1	2	4	2	2	4	4	1	1	3	3	1	1	1	1	1	1	1	3	1	1	4	4	2	2	2	2	4	4	2	2	3	3	4	4	0	0	3	3	2	2	1	3	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083404	001	M846	2H	SPSH 16	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083404	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083404_M846_2H	0	0	4	4	2	2	1	1	0	0	3	3	4	4	1	1	0	0	4	2	2	2	0	0	0	0	3	3	4	4	3	3	2	2	4	4	1	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	3	0	0	3	3	3	3	0	0	4	4	0	0	2	2	1	3	1	1	4	4	2	2	4	4	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	2	2	2	4	4	4	0	0	3	3	4	4	2	2	3	3	0	0	1	1	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	0	0	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	0	0	3	3
M083405	001	M846	3A	SPSH 17	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083405	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083405_M846_3A	0	0	4	4	2	2	1	2	3	4	3	3	0	0	1	3	0	0	2	2	4	2	0	0	1	3	1	3	3	4	3	3	1	2	1	4	1	2	2	2	1	4	2	4	3	4	4	4	1	1	2	2	2	2	3	3	0	0	3	3	3	2	1	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	3	3	1	3	1	3	1	1	1	3	1	3	3	3	1	2	3	4	2	2	2	4	4	4	2	3	3	3	1	4	2	2	3	3	2	2	3	3	3	3	1	1	1	1	1	2	1	3	1	1	0	0	2	4	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	1	4	1	3	1	3	2	2	2	2	1	1	2	4	4	2	2	2	3	3	1	4	0	0	3	3	1	3	1	1	4	4	1	1	2	2	4	2	3	3	4	2	3	3
M083406	001	M846	3B	SPSH 18	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083406	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083406_M846_3B	0	0	4	4	2	2	1	1	0	0	3	3	4	4	0	0	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	2	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	1	1	1	4	4	2	2	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2	2	2	2	0	0	2	2	3	3	4	4	4	2	3	3	2	2	1	3	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	0	0	3	3
M083407	001	M846	3C	SPSH 19	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083407	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083407_M846_3C	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	2	4	4	2	2	2	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	1	1	1	4	4	2	2	4	4	1	1	1	3	1	1	1	1	1	1	1	3	1	1	4	4	2	2	2	2	4	4	2	3	3	3	4	4	2	2	3	3	2	2	3	3	1	3	1	1	1	1	1	1	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	4	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083408	001	M846	3D	SPSH 20	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083408	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083408_M846_3D	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	4	2	2	2	0	0	3	3	3	3	4	4	3	4	2	2	1	4	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	4	4	1	1	1	3	1	1	1	1	1	1	3	3	1	1	4	4	2	2	2	2	4	4	2	2	3	3	4	4	2	2	3	3	2	2	3	3	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083409	001	M846	3E	SPSH 21	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083409	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083409_M846_3E	0	0	4	4	2	2	1	2	3	4	3	3	2	4	1	1	0	0	4	2	4	2	0	0	1	3	1	3	3	4	3	3	1	2	1	1	2	2	2	2	1	4	2	4	3	4	4	2	1	1	2	4	2	2	3	3	0	0	3	3	3	2	1	2	4	4	0	0	1	2	1	3	1	2	4	4	1	2	3	4	1	3	1	3	1	1	1	3	1	3	1	3	1	2	3	4	2	2	2	4	4	4	2	2	3	3	1	4	2	2	1	3	1	2	3	3	1	3	1	2	1	1	1	2	1	3	1	3	0	0	2	4	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	1	4	1	3	1	3	2	4	2	2	1	4	2	4	4	2	2	2	3	3	1	4	0	0	2	3	1	3	1	1	2	4	1	1	2	2	4	2	3	3	4	2	3	3
M083410	001	M846	3F	SPSH 22	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083410	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083410_M846_3F	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	4	4	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	3	0	0	3	4	3	3	2	2	4	4	0	0	2	2	1	1	1	1	4	4	2	2	3	4	1	1	1	1	1	1	1	1	1	1	1	3	1	1	4	4	2	2	2	2	4	4	2	3	3	3	4	4	2	2	3	3	2	2	3	3	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083411	001	M846	3G	SPSH 23	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083411	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083411_M846_3G	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	1	2	4	2	2	2	2	0	0	3	4	3	3	2	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	4	4	1	1	1	3	1	1	1	1	1	1	3	3	1	1	4	4	2	2	2	2	4	4	2	3	3	3	4	4	2	2	3	3	2	2	3	3	3	3	1	1	1	1	1	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083412	001	M846	3H	SPSH 24	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083412	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083412_M846_3H	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	1	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	2	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	1	1	1	4	4	2	2	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2	2	2	2	0	0	2	3	3	3	4	4	2	2	3	3	2	2	1	3	3	3	1	1	1	1	1	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083413	001	M846	4A	SPSH 25	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083413	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083413_M846_4A	0	0	4	4	2	2	1	1	4	4	3	4	4	4	1	1	0	0	4	2	2	2	0	0	3	3	3	3	4	4	4	4	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	3	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	3	1	1	4	4	2	2	4	4	1	1	1	3	1	1	1	1	1	1	1	3	1	1	4	4	2	2	0	0	4	4	2	2	3	3	4	4	2	2	3	3	2	2	1	3	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	0	0	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	1	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M083414	001	M846	4B	SPSH 26	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083414	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083414_M846_4B	0	0	2	4	2	2	1	2	4	4	3	3	2	4	1	1	0	0	2	2	4	2	0	0	3	3	1	3	3	4	3	3	1	2	1	4	1	2	2	2	1	4	2	4	3	4	4	4	1	1	2	4	2	2	2	3	0	0	3	3	3	2	1	2	4	4	0	0	1	2	1	3	1	1	4	4	2	2	3	4	1	3	1	3	1	1	0	0	1	3	1	3	1	2	3	4	2	2	2	4	0	0	2	2	3	3	1	4	2	2	3	3	1	2	1	3	3	3	1	2	1	1	1	2	1	3	1	1	0	0	2	2	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	1	4	1	3	1	3	2	2	2	2	1	4	2	4	4	2	2	3	3	3	1	4	0	0	2	3	1	3	1	1	2	4	1	1	2	2	4	2	3	3	4	2	3	3
M083415	001	M846	4C	SPSH 1862	4602		Oncorhynchus	mykiss									1/1/02	Yes	LC	7/31/15	None	Already extracted DNA. Anadromous	M083415	Russia	Kamchatka	Sopochnaya River			Sopochnaya River							M083415_M846_4C	0	0	4	4	2	2	1	1	4	4	3	3	4	4	1	3	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	4	4	2	2	2	2	4	4	2	2	3	3	4	4	1	2	4	4	2	2	3	3	0	0	3	3	3	3	2	2	4	4	0	0	2	2	1	1	1	1	4	4	2	2	4	4	1	1	1	1	1	1	1	1	1	1	1	3	1	1	4	4	2	2	2	2	4	4	2	3	3	3	4	4	2	2	3	3	2	2	1	1	3	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	1	1	2	2	2	2	4	4	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
